21743795,232618391;207951899;149349965;210766787;234915591;239347955;240235477;240235477;240814422;240735422;180050721;;;;;;;;;;;;;;;;;;;,0,0,212951266;207945718;240729700;184634310;242055866;240338599;237311251;207571122;240577610;239413488;224679516,12;19;2;5;1;1;0;5;11;2;2,270;372;47;124;4;1351;0;86;230;44;37
1356925,180052813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,199087334;223113245;202490643;237308394;239184914;237732115;153101374;238095210;241369526;236744966;218538017,3;4;10;0;3;3;7;1;2;1;4,1359;1362;211;0;1358;1357;158;4;44;8;111
62082189,202654480;230926376;230926376;221225161;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,221225161;107637613;218981422;199424759;236821570;220910781;180461813;222617899;238480503;189918478;240407067,10;1;8;1;0;73;8;1;4;1;3,1378;4;177;4;0;1306;176;1351;111;4;1357
114520450,235006247;232443682;235101836;231344712;232459733;199274682;;;;;;;;;;;;;;;;;;;;;;;;,1,0,215606765;223046752;237494180;239469556;239398936;243416242;241700709;242874146;242110177;232984037;235147599,4;1;3;3;4;4;1;1;3;5;1,104;1496;94;89;1362;111;8;1350;92;86;1351
325352,188767319;185795516;214143771;239158144;193482189;240336969;239347955;240234149;239508752;234030141;227683720;177086793;229482501;203679217;198505019;198288336;238693399;;;;;;;;;;;;;,1,0,231785018;205376283;234350506;237329169;237172219;112975392;177934551;240985349;214832567;183445348;159677190,1;2;12;0;5;2;1;4;10;3;2,8;37;260;0;124;44;4;111;211;1357;37
227667181,196778127;180628105;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,235279399;117716618;238326868;240836277;198817740;207215673;213490496;201088730;209195041;210866382;243097351,12;4;4;4;1;8;73;1;4;19;4,262;99;111;111;4;176;1306;4;1361;372;99
31789912,232182340;215606765;235021435;236944284;207432661;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,230926376;237327085;202595500;196274970;169961499;237319808;174429985;236636733;237756291;239833170;104056782,9;3;1;1;2;1;2;4;2;2;2,209;1357;8;4;44;8;37;111;37;48;44
65156199,209700500;209700500;237034845;195476459;240899793;237465845;212951266;215606765;239047083;;;;;;;;;;;;;;;;;;;;;,1,0,235101836;208354683;193453704;207771860;206818923;106778240;206818059;237959430;236749111;187807922;206041717,19;6;2;19;1;2;1;3;0;3;8,364;146;37;372;4;52;4;1357;0;1357;176
42430093,235021435;202597345;220745277;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,237416657;137381409;123135445;212851902;238043614;216770729;208553448;237586103;140895256;213121785;187123765,10;8;3;8;1;12;3;3;1;2;3,211;189;94;176;1351;261;1357;1357;3;37;1357
7546353,236130396;232935790;175243850;239347955;239047083;176214495;237335747;234135208;242729313;234659546;180084107;239763264;;;;;;;;;;;;;;;;;;,0,0,236844056;221647657;236918891;214323887;230812621;222928531;203702713;231480717;242256793;233604193;236828682,5;1;0;4;1;1;3;3;3;0;0,129;4;0;111;4;4;89;1357;1357;0;0
72111168,184629244;180295213;198451565;150503041;238529308;238529308;235349265;234659546;207156016;166945729;239347955;238993235;239235271;240234149;;;;;;;;;;;;;;;;,0,0,235547429;126680498;234023036;212279781;179181898;240330464;236168457;241863954;237161145;211836361;235400661,8;1;3;2;1;8;3;7;0;4;9,177;3;90;37;4;189;1357;173;0;111;208
5237536,180050721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,237764153;225437874;234410952;231195674;148212122;176346253;197985054;173453424;242708488;220631525;184951457,5;3;3;3;2;1;3;1;3;1;9,124;94;1357;1357;37;3;1357;3;1357;4;199
49441582,234783777;208490581;237764153;215606765;237610981;231111423;220745277;235398806;239347955;;;;;;;;;;;;;;;;;;;;;,0,0,239347955;196898692;242298779;239525943;238040014;185433952;208113519;196985105;243684696;133463497;178853328,10;6;3;1;5;2;8;10;4;2;1,212;146;1357;1351;124;37;177;211;104;44;8
43956612,154531472;231951937;239047083;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,1,214696975;237847498;237234419;177782188;195669182;238874119;227319173;198055467;185480437;237472718;204047503,11;8;3;1;3;3;3;9;1;0;9,230;177;94;8;90;1357;1357;199;11;0;199
59481709,197280037;237465845;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,237764153;237804949;235674543;172197604;218629415;231938925;237243170;192405151;209326122;191925378;223787141,5;1;5;3;3;11;0;3;2;3;4,124;1351;124;95;1359;230;0;1358;37;1357;1372
4027392,202266002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,238529308;151803145;239062353;198069838;234844388;193656232;111708690;237261512;190847824;113201743;235064057,10;1;2;1;0;1;3;0;2;1;4,211;1351;44;4;0;8;94;0;37;1351;1361
13747903,232459733;199286159;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,226051022;236954966;206167483;184518545;237899003;239268554;198593987;212481978;239489799;200037967;236894943,20;0;2;1;3;3;1;2;8;1;3,1383;0;37;8;1357;1357;1351;37;177;4;1357
17068766,198669144;179848589;179848589;234673816;190777100;241574761;218293987;234027050;216515692;221018607;241364788;212389330;167223529;214295186;191333862;209976714;;;;;;;;;;;;;;,1,0,197960599;240114627;165499261;198656228;239064912;237291215;238556285;190837977;233493335;185128642;230302043,9;1;1;5;1;1;2;4;11;2;7,193;4;3;124;8;1351;44;99;230;37;175
4582614,234783777;144859216;220407471;193862585;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,218170764;237431275;209885513;239845231;238815033;215782282;172506740;240141412;240439772;89006617;197083782,5;0;73;3;5;1;0;1;8;1;1,124;0;1313;94;124;4;0;1351;189;8;4
63916897,190590052;192376571;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,234692073;222956329;193122511;237323640;243779587;215120382;238064485;241347441;170421;219693183;202514013,5;3;4;4;5;5;1;1;0;2;1,134;94;99;1361;124;124;8;8;0;44;1351
2028738,196830348;234135880;234445256;177935524;207632721;239763264;182153274;239347955;239347955;193837227;240258567;240340348;240340348;207156016;197749724;197749724;239850463;237733301;238993235;238993235;234851640;239339448;167074286;237465451;237559063;234030141;;;;,0,0,234030141;240715970;235385319;185300179;242174345;206254943;216294415;179041667;206808683;196288415;181365789,3;8;19;6;8;2;4;2;1;1;2,1357;177;364;146;176;37;111;37;4;8;37
67558677,235745900;223739739;189764427;234300934;215466548;219256982;;;;;;;;;;;;;;;;;;;;;;;;,1,0,234554599;242390824;238384517;225015878;97490847;243280876;188821327;240689425;198634001;237626513;203219500,9;1;11;3;1;3;1;4;1;4;6,193;1351;1379;1357;1351;1357;8;111;1351;1362;146
4775866,239054734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,198248815;237400223;150169478;188788633;202734071;238705952;224477186;128841731;216528165;236689104;189410614,4;1;2;19;4;3;1;1;8;0;1,111;4;37;364;100;1357;1351;4;177;0;4
156791994,202597345;190590052;136213265;180084107;232457657;202053506;209561322;;;;;;;;;;;;;;;;;;;;;;;,0,0,168408723;208440979;209504370;237075875;181337869;209979485;243066274;226632347;242858565;239154716;201051464,19;1;73;3;2;19;3;5;11;1;4,364;4;1313;1357;37;364;94;1492;1380;1351;111
227232510,219611385;231548806;229637947;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,227857647;204207988;239487999;219345080;223179375;129081267;243287689;209216956;207563736;192412978;235054359,3;4;1;11;3;1;19;1;2;4;8,94;111;1351;230;1357;8;372;4;37;110;177
47368747,190498686;238529308;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,200864755;239158039;108603635;129352163;188107979;238443671;154591895;214565934;243619567;240621916;241172209,1;4;1;2;1;1;2;5;3;1;4,3;102;8;37;8;8;37;124;1357;1351;100
52895904,208490581;229169003;235166030;235582068;235582068;218174438;215606765;235021435;;;;;;;;;;;;;;;;;;;;;;,1,0,235398806;241383025;180299238;190968656;238806431;120392321;195353979;241613086;243651856;118001769;174281420,20;1;2;2;1;1;3;8;11;1;1,1383;8;37;37;8;4;1357;177;230;8;3
12768119,227345019;202266002;207839477;168408723;231951937;232182340;;;;;;;;;;;;;;;;;;;;;;;;,0,0,179408763;187203907;214545147;208063961;219616864;135437564;199505435;200853808;190680474;236519104;221837131,7;2;7;5;1;1;4;1;3;5;1,158;37;173;124;4;4;434;4;87;1376;8
24348622,182321908;237278808;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,154531472;185497394;243449973;114944514;209717463;197715131;237574900;237774021;239750469;213875303;240818684,9;3;3;3;1;1;1;11;3;1;1,208;1357;94;94;8;4;1351;255;1357;8;4
1893042,234821750;236407586;236407586;239047083;232459733;232459733;;;;;;;;;;;;;;;;;;;;;;;;,1,0,197111454;201153496;150624750;216014709;229650931;240264430;236950274;192169104;220813269;173760304;207417678,9;2;1;8;4;2;0;5;3;2;2,193;37;4;176;111;44;0;124;1357;28;37
2922889,235547429;240234149;240450348;198947705;236844056;220821404;241794643;181823405;181823405;233908544;199842760;199842760;199842760;241108973;241717712;198963055;;;;;;;;;;;;;;,1,0,209319882;186748329;211680939;203865121;223971271;210588379;199187978;200135830;225838201;190532308;141416203,9;3;10;2;4;4;4;3;3;4;5,197;94;211;37;1498;111;111;1357;1357;111;86
67415247,237492251;234590424;202597345;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,232443682;223765594;215212541;238127490;239519751;236089857;201574189;240699110;220196619;199538913;236874632,20;2;3;1;5;1;1;3;9;2;2,1383;44;94;1351;124;1350;8;94;196;37;44
9630334,175191864;175193087;215048996;156849364;232463295;203432206;239650893;238775148;166942280;166942280;166942280;170097443;204194830;242372432;137807973;202572219;;;;;;;;;;;;;;,0,0,181525086;176020277;211673511;223540298;242492286;172563230;235407867;200876684;199211340;101862011;237017976,11;5;1;4;3;1;1;5;1;2;0,1380;113;8;105;1357;3;8;129;1351;37;0
77548449,205896774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,234994220;222268584;204966061;236702138;242880049;132441415;225628252;237277347;216012520;243798534;163682842,3;1;2;3;8;7;1;1;8;4;1,94;8;37;94;189;173;1493;1350;176;101;1351
4765635,214696975;237309171;240381617;205464305;241586664;237770520;238047971;235032688;238159409;234271679;223141745;230583769;241630148;200345740;218175451;237356489;188919902;198122829;240773415;;;;;;;;;;;,1,0,213628431;230906885;188419843;200974014;237334703;242584336;187858136;239366307;123892388;193515432;206303965,11;5;4;1;1;2;2;4;2;1;1,1381;124;1363;1351;1351;44;37;1361;37;8;4
10751500,179955473;236891172;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,189521453;221365406;218303436;237266016;236966509;156687709;231262780;197050286;172823902;242893684;234202955,12;1;8;0;1;1;3;8;1;11;2,260;4;189;0;1351;8;94;177;8;230;44
61764514,221031524;231941734;150503041;239356702;235320924;240064503;239023742;239023742;231002189;180068868;240340348;230758389;239383818;206637478;242454502;228403733;239357981;108957309;243173168;242487229;232128728;201720616;131480261;;;;;;;,0,0,243212514;195788661;160608722;226948982;240773415;243070444;237274286;240690973;200552713;206181365;107934706,12;1;19;3;4;5;5;2;1;2;2,262;8;364;94;1365;1374;124;37;4;37;37
15120785,234715445;199889298;228707830;164989500;199022472;227777518;227777518;237416657;198451565;206694438;237465845;239047083;238942503;231412765;234194000;231412765;149926063;180050721;239347955;239823852;239763264;207156016;212951266;240450348;240575939;240443418;;;;,0,1,241108973;199567040;240822476;236794651;237505827;222837349;198003612;239678200;240593159;237420067;231817811,20;3;7;0;0;1;2;4;2;4;5,1383;1357;175;0;0;8;37;111;44;111;124
50082367,239763264;199396305;172981398;158357486;230363963;236794260;;;;;;;;;;;;;;;;;;;;;;;;,1,0,176066532;242624696;166605625;237541971;235919048;237156284;216288107;114599323;238888800;239911836;239646442,2;8;3;5;3;8;2;1;6;6;10,37;192;94;124;1357;189;37;8;146;146;1378
5373861,240788412;240788412;232459733;240381617;242267491;174466200;144859216;207771722;207771722;237035625;242729313;238142982;197868017;207901107;216116221;219166716;154531472;180056122;237356489;199841281;242969349;199841281;199841281;;;;;;;,0,0,199534335;212535655;185914387;238802155;223817737;242742742;237116295;208192433;204115024;226959705;179739077,9;4;2;1;2;3;0;5;2;2;1,208;111;37;1351;44;1357;0;124;37;54;3
17753729,198248815;196796661;239218359;171907526;234194000;187678364;222879454;163525059;234841862;220962059;221176476;240735422;204215661;202173716;201165635;191184198;;;;;;;;;;;;;;,1,1,236973250;237213631;175809711;158744912;238029770;234459659;237204907;243813183;194529550;223375298;237514493,1;1;2;4;1;1;0;2;2;3;0,8;1351;44;1372;1350;4;0;44;37;1357;0
10774158,196830348;199842760;215929551;207632721;216672240;136213265;;;;;;;;;;;;;;;;;;;;;;;;,1,0,207771722;79705496;231755821;236998278;195586705;219659212;202766821;202733502;200128082;242674628;111910353,1;1;3;0;3;1;3;4;1;5;3,3;3;1358;0;1357;8;1358;111;8;124;1357
76665846,239347955;180084107;238529308;237764153;239763264;215606765;235101836;234692073;241735628;241735628;180050721;240234149;240234149;219611385;199227804;;;;;;;;;;;;;;;,1,0,176214495;167554425;243216871;205950863;201392747;237564460;209465424;242821559;237673487;239469810;240022008,7;1;2;9;4;3;3;3;1;19;3,173;1350;44;194;100;1357;1357;89;1351;364;1357
60233410,219785663;155486340;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,237335747;190325973;236985788;228733699;237964211;216323943;198295165;197879408;191267575;120351806;194394273,4;4;1;1;5;1;8;8;1;3;1,1372;1360;1351;1351;124;1351;177;176;8;1357;4
74908453,178782901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,235940936;198574217;176006077;236110935;220668064;177053630;237301119;239032054;239136871;225471682;230283676,4;1;1;4;1;1;0;8;1;1;3,1497;8;4;111;4;4;0;189;1351;8;94
85151721,200428810;216309393;216600262;207951899;221306920;217930004;211456820;220309347;220309347;220309347;220309347;220309347;220309347;206245106;235721933;207041411;171384543;181531498;148963052;205277586;215635020;211678165;211678165;239490155;180458139;213552875;220547148;234659546;;,1,0,235163029;220848661;220985826;242722152;208413453;231535921;229188080;241464406;159748282;230347663;243317680,5;1;1;2;1;3;8;7;4;1;3,124;4;1351;44;4;1357;177;173;106;8;1357
51450211,214194467;216116221;198902408;197270670;235279399;199842760;181525086;226493983;199388442;;;;;;;;;;;;;;;;;;;;;,1,0,196830348;235870919;236807781;240095179;238370078;239605497;195917286;238358269;234842888;228909856;198443705,1;8;5;1;4;1;1;1;3;7;2,3;192;124;1351;107;8;4;1351;1357;173;37
3581591,232930271;237190633;199236837;198366619;166945729;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,238326412;198397635;94479324;236815805;205933154;238179187;176758906;95910330;216005959;221638750;231655876,5;9;4;1;3;1;2;7;3;1;3,124;193;104;1351;1358;1496;37;158;1357;4;1357
55074807,235279399;197776205;232459733;200560787;167180222;161032439;181525086;203468771;237190633;239347955;239347955;;;;;;;;;;;;;;;;;;;,1,1,240893130;197445273;242966741;238176172;198962802;188211152;243684959;169300127;232812618;234192749;236191552,20;10;5;2;1;1;1;1;4;0;4,1383;211;124;44;8;4;8;3;1361;0;111
95303528,235101836;235387992;154531472;199534335;168408723;236944284;234447943;100753360;100753360;186919559;234293193;233008657;235279399;157670104;195802428;239339448;240814422;234054480;;;;;;;;;;;;,0,0,153554886;176642659;182476396;181018321;113741571;196681857;242485303;223602081;237344019;206351791;237640084,3;4;2;7;1;1;12;2;0;1;3,94;99;37;158;11;4;262;44;0;8;1357
15474624,180993247;161324756;173748159;200718190;227976605;236899300;235857482;220962059;;;;;;;;;;;;;;;;;;;;;;,1,0,202730469;196886216;243307106;242866172;191511954;201943023;238661773;190462417;226932912;120227097;240888962,4;4;3;1;2;3;3;9;10;1;8,111;99;1357;1351;37;94;1357;200;211;4;192
79976079,239467413;237090337;239823852;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,233881981;229143087;219717312;237906014;239774775;199221623;175812422;192755337;237888240;231818157;239061534,19;5;3;3;8;8;3;2;2;1;4,372;124;89;1357;189;177;95;37;44;8;1361
168371212,237892764;205236235;192058401;146736379;146736379;197749724;240856382;236844056;233008657;239763264;240340348;214696975;241794643;242589386;241528771;;;;;;;;;;;;;;;,1,1,234692073;190077544;182305828;219140993;225030359;239502148;226648425;237190797;236974716;239384957;243441988,5;1;3;3;8;4;3;2;1;5;1,134;4;94;94;177;1498;1357;44;8;124;4
9079091,216116221;212654456;235547429;181823405;204510663;157401456;214696975;240893130;234127746;;;;;;;;;;;;;;;;;;;;;,1,1,199396305;207691812;240000028;221513991;214541079;189173847;227126756;216587137;224445942;173824804;241343800,2;4;5;3;6;2;2;2;4;4;10,37;111;124;94;146;37;44;37;111;110;1378
2628984,234693395;205258711;179119945;151286231;224530890;216266106;202763255;203394402;234135880;218211204;;;;;;;;;;;;;;;;;;;;,0,0,180056777;237573534;209976877;183556450;207726007;196227166;239716952;119014717;235969313;178919770;221183482,7;0;5;5;3;1;5;1;0;4;4,158;0;86;124;1357;4;124;8;0;111;1361
70875900,197280037;176066532;207432661;178784298;192840056;225882655;225882655;239763264;239054734;202241173;176778839;238064663;231047246;222085695;239669625;203468771;239347955;205997295;197514077;222879454;232456715;;;;;;;;;,1,0,97109429;239385613;198785244;218511624;207144453;186133966;84209513;236754787;227281650;117785888;59516339,3;3;4;1;1;3;1;0;1;1;1,1357;1357;111;3;4;94;4;0;8;8;8
230928307,235891890;233349601;229521869;180628105;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,124131888;198686000;176734015;235035608;221004852;238952593;124554375;239677197;205486577;239974743;239084570,4;4;4;1;2;11;1;8;4;2;3,1363;111;106;4;44;230;4;176;100;44;1358
14457026,214515036;231344712;235279399;231902017;205754402;237764153;237764153;221368713;;;;;;;;;;;;;;;;;;;;;;,0,0,238326412;108637855;97505703;208229579;189133261;243764340;221876436;237037274;219234169;240728328;165418969,5;1;1;7;4;3;3;0;1;1;4,124;8;8;173;1361;1357;1357;0;4;1351;1362
6301450,209450840;185808360;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,238529308;114977768;126373103;239610883;237313911;233021097;200124537;158422140;190972279;222865963;234692141,10;1;3;1;1;1;1;1;2;4;0,211;8;94;4;1351;8;4;3;37;111;0
4326952,218484672;204699210;187407747;222855840;238404969;209219771;195417369;115372391;111471970;107341011;148351884;107725101;;;;;;;;;;;;;;;;;;,1,0,188467512;243285585;236576963;149196735;239435248;180812224;236694745;141483982;153465225;145329930;206170830,3;7;3;2;4;1;11;2;1;2;3,94;175;1357;37;1498;8;230;37;4;37;1357
35215963,166945729;219344937;230895773;237160165;186919559;230641330;145231363;228044809;235770220;139636760;234851640;214194467;232327592;136213265;214654969;230483597;;;;;;;;;;;;;;,1,0,196004225;217354202;201903810;236640874;204941495;231943144;233772789;236762123;221863722;193206457;198438360,1;7;8;3;2;3;5;5;3;2;4,3;158;177;1357;44;94;124;124;1357;37;434
31939463,242842945;238496598;205021736;168335277;230886894;207061236;173942426;178932974;180057067;190222355;201285200;214552094;190222355;243377094;239677903;241055778;190236805;202106371;238348710;228841417;;;;;;;;;;,1,0,214578706;224231572;94277791;196989336;182131292;159541666;237430494;240646131;181243048;193015225;239864628,4;1;1;1;19;5;1;1;4;1;2,111;1493;4;4;364;124;4;1351;111;8;37
75004834,235166030;234851640;38345706;237764153;236130396;233107076;;;;;;;;;;;;;;;;;;;;;;;;,0,0,203394402;162528631;231841507;138031098;235105091;126800965;114930869;235469114;184757186;216780536;239367621,8;2;1;5;1;4;1;3;12;1;1,189;37;1351;1492;1350;111;4;1357;261;8;8
18482852,180056777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,1,180056777;203092229;128640884;237561172;241974733;221324810;203040326;215344460;237321614;224569272;220376668,7;1;1;0;4;19;2;11;8;1;2,158;1351;8;0;105;364;37;230;176;8;44
2249554,234590424;234194000;235101836;235021435;136213265;236944284;236944284;240794650;;;;;;;;;;;;;;;;;;;;;;,0,1,180050721;204358613;196922445;232549160;242004387;242942026;239985716;193507280;236171604;190485929;217005335,7;2;1;7;3;9;1;3;4;12;5,158;48;8;173;1357;195;1351;94;111;260;113
5208199,174903676;123619472;237313431;190607275;190607275;175191864;223631926;;;;;;;;;;;;;;;;;;;;;;;,0,0,196349767;115499002;229056778;162861628;230937959;201862893;238715845;204266031;198003612;217302338;242519195,1;1;2;3;4;8;3;3;2;8;3,3;1351;44;94;1498;189;94;1357;37;177;94
17160676,228748879;180084107;232182340;233107076;157401456;228135454;180051259;231117498;231117498;227614159;212951266;231106208;237416657;203419465;;;;;;;;;;;;;;;;,0,0,219611385;236019078;215783934;189455854;231953276;213547051;198552135;215832805;201705991;179465113;198638930,11;0;2;2;2;5;1;2;8;19;7,1379;0;44;37;44;123;8;44;176;364;173
17803168,216314429;199889298;237934104;237034845;234958341;176214495;220745277;219611385;202266002;228135454;230926376;211083444;231111423;223057160;149926063;235166030;232182340;157401456;239047083;196778127;237335747;238830381;234659546;236793616;240450348;239700375;230939432;240735422;;,0,0,239717036;220982677;203291827;202638518;95670585;212883910;107249878;241447648;204276888;147733745;197885499,7;3;4;2;2;2;4;5;2;3;5,173;1357;111;37;37;44;100;124;37;89;115
1326634,237742128;237742128;237742128;174913864;116825944;111821892;173206626;185902297;176693368;234924591;118556147;235025376;235025376;234445256;177639398;174673077;236746943;;;;;;;;;;;;;,0,0,188919902;237517307;187933642;202903095;243049222;237461777;212789154;241640522;192570305;215198134;195851421,4;1;0;2;8;3;3;5;2;5;2,104;4;0;37;189;1358;94;124;37;129;37
52502357,223471647;205283329;209773481;209773481;175648315;177247007;173827984;182297438;232093498;178773013;219117813;170649837;210257813;238264067;234515991;175837250;;;;;;;;;;;;;;,1,0,236105589;116780695;221284910;196066760;232946783;239457572;187083316;237730062;237370848;180507770;199739948,1;12;3;1;3;19;3;0;3;2;2,1351;260;1357;8;1357;364;1357;0;1357;48;37
8659759,205896774;202654480;229815946;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,229815946;179854899;202585561;194145185;233728184;128831858;226141874;223074655;236774348;243877482;186834582,12;5;9;2;20;7;2;1;0;1;19,260;113;195;37;373;173;44;8;0;4;364
90649099,206705899;223409337;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,199726832;236865712;238840643;239482751;238516919;239428666;243408710;237362663;237956102;239104980;241947678,1;0;3;3;4;5;2;3;5;2;2,8;0;94;94;99;124;47;1357;124;44;44
68352705,180056777;182660244;203877829;234783777;180056122;235398806;157401456;236407586;231106208;235553224;232505826;239763264;211076053;179408763;236305636;199754209;;;;;;;;;;;;;;,0,0,211527333;221173262;184112771;238345342;236960892;239198788;188838197;237054368;203435376;193895134;237145064,2;8;5;5;0;5;8;0;9;1;5,37;177;124;124;0;1520;176;0;193;4;1376
185117553,236025915;235857482;114919823;114919823;235975151;204335777;240754781;208003338;199396305;239712666;239248636;214696975;241517860;239047083;240443418;238592026;221306920;237035625;213413884;213413884;202110410;;;;;;;;;,1,0,222626690;196981706;238247453;239579802;200607942;239709509;242936994;199960893;202729037;224345179;195418877,4;3;3;1;3;2;1;8;4;1;1,111;94;94;8;1357;44;1351;177;111;8;8
5214542,225358176;180052813;124131888;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,0,234864453;240645712;238572059;210350986;243009159;183176148;234887822;242050685;158064261;103531037;238325161,7;8;1;1;3;3;2;3;1;1;3,173;189;1351;4;1357;89;44;94;8;8;1357
14919352,235553224;234821750;232457657;198983941;236972442;235279399;230666891;223072027;188509512;210250958;198381330;181525086;219847975;227167987;227167987;;;;;;;;;;;;;;;,0,1,226051022;230819795;243291858;243154724;243326694;221007505;240036780;181696229;157365277;236474300;220064203,20;2;2;3;1;73;5;4;3;0;1,1383;50;44;1357;4;1306;124;111;1357;0;1351
850055,237160165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,237160165;237066577;237505064;237179731;204938766;237658019;238943609;168108002;216846831;216144809;236983206,11;1;0;19;4;19;1;2;1;73;0,230;8;0;364;104;364;1351;37;4;1306;0
103412,193043968;234590424;192903473;176214495;234135208;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,240697118;197245752;237138880;192924175;234139415;212151954;241481907;200927983;229378891;236354460;109351288,7;5;0;5;4;73;1;1;2;5;1,173;112;0;115;99;1312;1351;4;44;124;8
33146710,203689326;203689326;203765654;201087799;203741884;203579062;185759978;198244743;185892433;192376571;196778127;203721169;203732013;185779705;185688588;;;;;;;;;;;;;;;,0,0,185764831;220694087;164251402;95027916;197358201;192365917;177607951;210839976;173035832;236432141;227528513,2;6;2;5;4;4;4;8;4;4;1,37;146;37;86;1360;1361;111;176;105;1361;1351
